names,scores,logfoldchanges,pvals,pvals_adj
GJC1,0.16161366,1.1818135,0.87161010369215,1.0
MINDY4B,0.1606336,23.732365,0.87238199818652,1.0
BX324167.1,0.1606336,23.65451,0.87238199818652,1.0
AP000829.1,0.1602124,0.30215654,0.8727137588188798,1.0
VIT,0.15807813,1.2530324,0.8743952349812305,1.0
BTNL9,0.15636504,0.48878697,0.8757452936726781,1.0
GLRA2,0.15615444,0.41709194,0.8759112833766688,1.0
AC008105.1,0.15546598,0.74548984,0.876453980079931,1.0
AC011442.1,0.1545831,1.3097987,0.8771499937679468,1.0
TMPRSS11GP,0.15113667,1.8321533,0.8798679056441083,1.0
MMP26,0.15112858,1.8069266,0.8798742948963725,1.0
AP002954.2,0.15109617,1.5159439,0.8798998519836354,1.0
AL160163.1,0.14762545,2.268439,0.8826383741578023,1.0
AC008662.1,0.14760925,2.3420815,0.8826511593740144,1.0
LYPD9P,0.14760114,2.276956,0.8826575519935851,1.0
ITGA8,0.14718401,0.2502599,0.8829867822239217,1.0
MYOCD,0.14645098,0.35812557,0.8835653813717123,1.0
AP001437.2,0.14605005,0.5846285,0.8838818790277772,1.0
LINC00858,0.14408992,3.1724985,0.8854294667649417,1.0
OR7E13P,0.14407372,2.7218137,0.8854422585756152,1.0
AL357079.2,0.14407372,2.7782571,0.8854422585756152,1.0
AC009975.2,0.14162356,1.1106188,0.8873773617916413,1.0
AL023495.1,0.14055438,23.338297,0.8882219816095269,1.0
AC087072.1,0.14055438,23.586046,0.8882219816095269,1.0
AC005550.2,0.14055438,23.343039,0.8882219816095269,1.0
LNCOG,0.14055438,23.419127,0.8882219816095269,1.0
PPIAP46,0.14055438,23.511312,0.8882219816095269,1.0
AP003497.2,0.14055438,23.581049,0.8882219816095269,1.0
RBM46,0.13807587,1.1526517,0.8901804505168924,1.0
AL049794.1,0.1346011,1.451684,0.8929272731406046,1.0
NOSTRIN,0.1345687,1.4110514,0.8929528906375662,1.0
KCNK2,0.13308646,0.4483573,0.8941250101435363,1.0
DEPP1,0.13259237,0.29063615,0.8945157681578964,1.0
AL353709.1,0.13106152,1.6839383,0.8957266395363381,1.0
S100A10,0.13052694,-0.0028667718,0.8961495408895731,1.0
DLX5,0.12753814,2.1215525,0.8985144842675785,1.0
LINC00326,0.12751384,1.9629947,0.8985337151727328,1.0
PRSS56,0.12751384,2.007441,0.8985337151727328,1.0
CYP1B1,0.12646493,0.2990931,0.8993639058973312,1.0
AC107398.5,0.124014765,3.0277026,0.9013035820387677,1.0
DSP,0.124006666,2.988326,0.9013099951751751,1.0
TMCO5A,0.12399857,2.5629365,0.901316408318024,1.0
AC006288.1,0.12399857,2.8064723,0.901316408318024,1.0
AL442163.1,0.12160915,1.0775326,0.9032085649024071,1.0
AL445231.1,0.12156865,0.9581422,0.9032406401221451,1.0
AL445255.1,0.12154435,0.94350886,0.903259885329792,1.0
ITGA11,0.121439055,0.6735441,0.9033432818862616,1.0
AL135936.1,0.120475195,23.28467,0.9041067305783353,1.0
PRSS43P,0.120475195,23.409441,0.9041067305783353,1.0
AC123912.2,0.120475195,23.247213,0.9041067305783353,1.0
WT1,0.120475195,23.276754,0.9041067305783353,1.0
SPINK14,0.120475195,23.305428,0.9041067305783353,1.0
C2orf83,0.120475195,23.193834,0.9041067305783353,1.0
IGFBP6,0.119563974,0.26314086,0.9048285598296866,1.0
FHL2,0.11948298,0.25412032,0.904892726244605,1.0
LEF1,0.11892004,0.5556178,0.905338699961221,1.0
AC008592.3,0.118041225,1.1049474,0.9060349919456119,1.0
TFPI,0.117984526,0.8458327,0.906079916495291,1.0
AL357673.1,0.11608514,0.28901115,0.9075850616827691,1.0
CA4,0.11540477,0.5535026,0.9081242991866187,1.0
AC104938.1,0.1144976,1.1271013,0.9088433483476384,1.0
LINC01622,0.1144733,1.2293738,0.9088626096227417,1.0
AL672167.1,0.11099447,1.5494765,0.9116207295985684,1.0
AC060834.2,0.110978276,1.4869571,0.9116335755149889,1.0
AC093515.1,0.11095397,1.3396888,0.9116528444329203,1.0
PTGFR,0.107491344,2.0394888,0.9143991909814299,1.0
POSTN,0.10498043,0.7580556,0.9163913351019684,1.0
SLC38A5,0.104915634,0.6771838,0.9164427522777641,1.0
RASSF9,0.10393962,2.7727365,0.9172172656524565,1.0
AC010737.1,0.10392342,2.5242953,0.9172301213111502,1.0
LINC01456,0.10392342,2.5589585,0.9172301213111502,1.0
LCT,0.10392342,2.4080153,0.9172301213111502,1.0
GNAT1,0.10392342,2.4040723,0.9172301213111502,1.0
AC010329.5,0.10392342,2.4542606,0.9172301213111502,1.0
IRGM,0.10214553,0.20528282,0.918641160647917,1.0
AP000688.3,0.10039599,22.90926,0.9200299506949652,1.0
ALOX15,0.10039599,23.120472,0.9200299506949652,1.0
AC009955.1,0.10039599,23.053795,0.9200299506949652,1.0
AL389915.1,0.10039599,23.216606,0.9200299506949652,1.0
AC012101.1,0.10039599,23.00844,0.9200299506949652,1.0
AL358232.2,0.10039599,23.03941,0.9200299506949652,1.0
AC025165.6,0.10039599,22.929996,0.9200299506949652,1.0
EIF1P2,0.10039599,23.20513,0.9200299506949652,1.0
PSG2,0.10039599,23.07291,0.9200299506949652,1.0
AL590399.1,0.10039599,23.081345,0.9200299506949652,1.0
CCL4L2,0.099557675,-0.25108606,0.9206954993060932,1.0
MECOM,0.09907979,0.5146862,0.9210749190548935,1.0
SMOC2,0.097957976,0.89468163,0.9219656612728985,1.0
PKD2L1,0.09793368,0.8784685,0.9219849564153055,1.0
GBP1,0.097192556,-0.14693841,0.922573480262705,1.0
MIA,0.09604645,0.22273894,0.9234836851986445,1.0
METTL1,0.094426505,1.1370083,0.9247703645660552,1.0
PHLDA2,0.0944184,1.0375421,0.9247767984602233,1.0
AC007091.1,0.0944184,1.0223378,0.9247767984602233,1.0
RRM2,0.0944022,1.0089815,0.92478966626332,1.0
C6,0.0943941,0.9162935,0.924796100172248,1.0
HSPA12B,0.090959825,1.485951,0.9275245154569206,1.0
AL731571.1,0.09094362,1.332481,0.9275373873853836,1.0
KRT17,0.090903126,1.139634,0.9275695672894986,1.0
TCEAL3-AS1,0.090903126,1.2284188,0.9275695672894986,1.0
SLC5A5,0.08848131,0.5522215,0.9294941390571183,1.0
AC006525.1,0.08841651,0.50753486,0.9295456383314099,1.0
ST8SIA6-AS1,0.08739594,1.7673124,0.9303567906812877,1.0
LINC00924,0.087387845,1.6696175,0.930363228688851,1.0
ZNF366,0.087387845,1.6481444,0.930363228688851,1.0
AL133405.1,0.087379746,1.4072784,0.9303696667009711,1.0
AF130417.1,0.08737165,1.5335203,0.9303761047176478,1.0
AL133485.3,0.08737165,1.5446707,0.9303761047176478,1.0
AP000692.2,0.08491338,0.56496406,0.9323302513531793,1.0
AC005586.1,0.08487289,0.61383206,0.9323624483206352,1.0
AC148477.1,0.08388877,2.8113916,0.9331448685236247,1.0
AC007431.1,0.08387257,2.6130228,0.9331577484110023,1.0
AC079380.1,0.08386447,2.5961466,0.9331641883612537,1.0
AC009570.2,0.083856374,2.5465095,0.9331706283158797,1.0
AC026100.1,0.08384827,2.244226,0.9331770682748798,1.0
AC009646.2,0.08384827,2.0768163,0.9331770682748798,1.0
AC016907.1,0.08384827,2.3108532,0.9331770682748798,1.0
LINC00840,0.08384827,2.2973752,0.9331770682748798,1.0
KLK7,0.08384827,2.182673,0.9331770682748798,1.0
LINC01926,0.08384827,2.1619072,0.9331770682748798,1.0
AC019129.2,0.08224453,0.2080812,0.9344522657800081,1.0
MGAT3-AS1,0.0803168,22.770897,0.9359853012656716,1.0
AC092793.1,0.0803168,22.624105,0.9359853012656716,1.0
LINC02668,0.0803168,22.801271,0.9359853012656716,1.0
AC010307.2,0.0803168,22.75686,0.9359853012656716,1.0
RPL7P15,0.0803168,22.469557,0.9359853012656716,1.0
INMT-MINDY4,0.0803168,22.74922,0.9359853012656716,1.0
GOT2P2,0.0803168,22.153965,0.9359853012656716,1.0
AP001007.2,0.0803168,22.671528,0.9359853012656716,1.0
AC005021.1,0.0803168,22.878275,0.9359853012656716,1.0
AC017037.5,0.0803168,22.55942,0.9359853012656716,1.0
AC025284.1,0.0803168,22.661144,0.9359853012656716,1.0
AC113615.2,0.0803168,22.698969,0.9359853012656716,1.0
AC092958.4,0.0803168,22.903036,0.9359853012656716,1.0
AC074254.2,0.0803168,22.633894,0.9359853012656716,1.0
ZHX1,0.07878595,0.21988238,0.9372028811755712,1.0
LINC01828,0.07791523,0.7811643,0.9378954857165401,1.0
AL353784.1,0.07789093,0.82084584,0.9379148148917485,1.0
FAR2P3,0.07787473,0.6923897,0.9379277010288792,1.0
LINC01397,0.07785853,0.7191772,0.9379405871822662,1.0
ATP10A,0.07613734,0.16703255,0.9393098329108744,1.0
GUCY2F,0.070876576,1.2375537,0.9434959874998242,1.0
AC009229.2,0.07086038,1.1797131,0.9435088803613708,1.0
AL355987.3,0.07085227,1.0909114,0.9435153267976942,1.0
AC100801.1,0.07084417,1.0253094,0.9435217732377171,1.0
EBF2,0.07084417,1.1160481,0.9435217732377171,1.0
LINC02343,0.070836075,1.0476748,0.9435282196814392,1.0
FAM20A,0.07020025,-0.15044764,0.9440342770209081,1.0
AL031275.1,0.06732485,1.4042404,0.9463230956526856,1.0
PKHD1L1,0.06731675,1.3106657,0.9463295436638365,1.0
AP000477.3,0.06730865,1.3954587,0.9463359916785032,1.0
WNT4,0.06482203,0.4325307,0.9483156963482458,1.0
ABCA9-AS1,0.06478964,0.35211903,0.9483414926784686,1.0
PDHA1P1,0.063781224,1.979516,0.9491444303930248,1.0
CHRND,0.063781224,2.1844068,0.9491444303930248,1.0
AC134312.1,0.063781224,2.0353017,0.9491444303930248,1.0
IFIT6P,0.063773125,1.9086946,0.9491508799021008,1.0
ARHGAP29-AS1,0.063773125,2.0376391,0.9491508799021008,1.0
AC024022.1,0.063773125,1.7830272,0.9491508799021008,1.0
LINC02220,0.063773125,2.141295,0.9491508799021008,1.0
CNN1,0.063773125,1.9824259,0.9491508799021008,1.0
SIRPAP1,0.063773125,1.816659,0.9491508799021008,1.0
LINC01989,0.063773125,1.5489532,0.9491508799021008,1.0
DLL4,0.063773125,2.0414073,0.9491508799021008,1.0
LINC02071,0.063773125,2.0248811,0.9491508799021008,1.0
AC012574.1,0.063773125,1.7129779,0.9491508799021008,1.0
AL390961.3,0.063773125,1.7376715,0.9491508799021008,1.0
AC093772.1,0.063773125,2.1715767,0.9491508799021008,1.0
BRIP1,0.06335599,-0.17486475,0.9494830341136405,1.0
AC015631.1,0.06133916,0.45288584,0.9510891063897223,1.0
KIRREL1,0.061331056,0.5069657,0.9510955568841403,1.0
LINC02645,0.06130676,0.50944346,0.9511149083866185,1.0
AL139379.1,0.061298657,0.413785,0.9511213588938514,1.0
AL391477.1,0.060237598,22.32345,0.9519664028738448,1.0
AL592301.1,0.060237598,22.384012,0.9519664028738448,1.0
RN7SL296P,0.060237598,22.311064,0.9519664028738448,1.0
LINC00211,0.060237598,22.493439,0.9519664028738448,1.0
AC004832.6,0.060237598,22.350603,0.9519664028738448,1.0
SLAMF9,0.060237598,22.331642,0.9519664028738448,1.0
NXT1P1,0.060237598,22.256348,0.9519664028738448,1.0
ETV2,0.060237598,22.293827,0.9519664028738448,1.0
FOLR3,0.060237598,22.387146,0.9519664028738448,1.0
AP002840.1,0.060237598,22.430944,0.9519664028738448,1.0
AL451048.1,0.060237598,22.242435,0.9519664028738448,1.0
AC095032.2,0.060237598,22.280365,0.9519664028738448,1.0
AC098934.3,0.060237598,22.511461,0.9519664028738448,1.0
LINC02867,0.060237598,22.366219,0.9519664028738448,1.0
ELAC1,0.060237598,22.200356,0.9519664028738448,1.0
AC113189.3,0.060237598,22.403301,0.9519664028738448,1.0
TBX3,0.060237598,22.411543,0.9519664028738448,1.0
AC027250.2,0.060237598,22.326675,0.9519664028738448,1.0
NKD2,0.060237598,22.359623,0.9519664028738448,1.0
DYDC2,0.060237598,22.437263,0.9519664028738448,1.0
AC010969.3,0.060237598,22.542795,0.9519664028738448,1.0
SLC22A7,0.060237598,22.435366,0.9519664028738448,1.0
RPL5P27,0.060237598,22.567602,0.9519664028738448,1.0
AL591770.1,0.060237598,22.137,0.9519664028738448,1.0
LINC01446,0.0586784,0.13674082,0.953208263706906,1.0
HIGD1B,0.0586217,0.044794228,0.9532534244418864,1.0
UVRAG-DT,0.05783198,0.70110655,0.9538824645056893,1.0
TAMALIN,0.057354096,-0.10443803,0.954263128368134,1.0
GPRC5A,0.054341003,0.7951802,0.9566634830326847,1.0
ERG,0.054300502,0.6861609,0.956695748589855,1.0
NAALADL2-AS1,0.054300502,0.5706756,0.956695748589855,1.0
PTGER1,0.054292403,0.6388391,0.9567022017098054,1.0
LINC02739,0.054284304,0.558688,0.9567086548325935,1.0
AC004702.1,0.050777126,0.879919,0.959503117888711,1.0
IGFBP3,0.05076093,0.7726181,0.9595160265204291,1.0
BMP6,0.048266213,0.14523709,0.9615040804352537,1.0
AF121898.1,0.048225716,0.15405177,0.9615363560458572,1.0
COX7CP1,0.04724565,1.058676,0.9623174449190681,1.0
EDN3,0.04724565,1.1394187,0.9623174449190681,1.0
CHRNA1,0.04723755,1.0313691,0.9623239003507339,1.0
AL391256.1,0.04722945,0.8219573,0.9623303557848695,1.0
AC093791.2,0.044779286,0.26195785,0.9642832360219211,1.0
AC006017.2,0.043714173,1.964189,0.9651322415498764,1.0
AC024405.2,0.043706074,1.7261164,0.965138698018348,1.0
GADL1,0.043706074,1.7871673,0.965138698018348,1.0
AC092440.1,0.04369797,1.3405923,0.9651451544891052,1.0
AC008080.4,0.04369797,1.5551406,0.9651451544891052,1.0
SPDYE20P,0.04369797,1.6369222,0.9651451544891052,1.0
LINC00845,0.04369797,1.7698104,0.9651451544891052,1.0
AL353708.2,0.04369797,1.4392477,0.9651451544891052,1.0
AC024267.2,0.04369797,1.3626124,0.9651451544891052,1.0
KRT20,0.04369797,1.2582949,0.9651451544891052,1.0
AL162719.1,0.04369797,1.3474425,0.9651451544891052,1.0
GRP,0.04369797,1.529921,0.9651451544891052,1.0
AL589765.7,0.04369797,1.6928152,0.9651451544891052,1.0
LINC02172,0.04369797,1.4378638,0.9651451544891052,1.0
AC104985.1,0.04369797,1.2207778,0.9651451544891052,1.0
CLCP1,0.04369797,1.5198399,0.9651451544891052,1.0
AC009567.1,0.04369797,1.1696777,0.9651451544891052,1.0
AC093898.1,0.041268058,0.32504198,0.9670821969909659,1.0
TBX18-AS1,0.0401584,21.709526,0.9679668450306772,1.0
AP000345.3,0.0401584,21.904665,0.9679668450306772,1.0
AL133485.2,0.0401584,21.636538,0.9679668450306772,1.0
MTA3P1,0.0401584,21.660534,0.9679668450306772,1.0
LINC01838,0.0401584,21.805672,0.9679668450306772,1.0
AP001363.1,0.0401584,21.760027,0.9679668450306772,1.0
FOXF2,0.0401584,21.543962,0.9679668450306772,1.0
FENDRR,0.0401584,21.593853,0.9679668450306772,1.0
AC002984.1,0.0401584,21.906956,0.9679668450306772,1.0
RPSAP67,0.0401584,21.910404,0.9679668450306772,1.0
AC074237.1,0.0401584,21.62449,0.9679668450306772,1.0
OR5V1,0.0401584,21.984818,0.9679668450306772,1.0
GLS2,0.0401584,21.90334,0.9679668450306772,1.0
PROKR2,0.0401584,21.48975,0.9679668450306772,1.0
CD34,0.0401584,21.547033,0.9679668450306772,1.0
OR13C5,0.0401584,21.691921,0.9679668450306772,1.0
LINC01611,0.0401584,21.51402,0.9679668450306772,1.0
AL139281.2,0.0401584,21.702671,0.9679668450306772,1.0
AC245140.1,0.0401584,21.591555,0.9679668450306772,1.0
PSD2-AS1,0.0401584,21.993164,0.9679668450306772,1.0
AF228730.2,0.0401584,21.602806,0.9679668450306772,1.0
LINC02546,0.0401584,21.701647,0.9679668450306772,1.0
CCDC195,0.0401584,21.725636,0.9679668450306772,1.0
DSC3,0.0401584,21.678532,0.9679668450306772,1.0
AL357874.2,0.0401584,21.94032,0.9679668450306772,1.0
UGT1A10,0.0401584,21.665548,0.9679668450306772,1.0
AP003392.2,0.0401584,21.471664,0.9679668450306772,1.0
AC092143.2,0.0401584,21.922691,0.9679668450306772,1.0
AP003041.1,0.0401584,21.71901,0.9679668450306772,1.0
BPI,0.0401584,21.866493,0.9679668450306772,1.0
ACTG2,0.0401584,21.737734,0.9679668450306772,1.0
SEM1P1,0.0401584,21.700672,0.9679668450306772,1.0
SIRPG-AS1,0.0401584,21.73365,0.9679668450306772,1.0
TPT1P4,0.0401584,21.8441,0.9679668450306772,1.0
AL162399.1,0.0401584,21.785793,0.9679668450306772,1.0
ELOVL3,0.0401584,21.435036,0.9679668450306772,1.0
SCGB2A1,0.0401584,21.691181,0.9679668450306772,1.0
AL161452.1,0.0401584,21.36529,0.9679668450306772,1.0
CTRC,0.0401584,21.999117,0.9679668450306772,1.0
AC103718.1,0.0401584,21.655327,0.9679668450306772,1.0
AC104169.1,0.0401584,21.706942,0.9679668450306772,1.0
AC012433.2,0.0401584,21.801352,0.9679668450306772,1.0
AC003092.1,0.0401584,21.598562,0.9679668450306772,1.0
AL139011.1,0.038805746,0.106862634,0.9690452648288815,1.0
LINC02237,0.03864375,-0.047903683,0.9691744207349702,1.0
AL138694.1,0.03775683,0.29247934,0.9698815635627225,1.0
EVPL,0.03773253,0.26566565,0.9699009376746399,1.0
AC100830.3,0.037716333,0.016175132,0.9699138537591209,1.0
MYL9,0.03515277,0.031072797,0.9719579213308213,1.0
AC020718.1,0.034269903,0.53929967,0.9726619247344416,1.0
FIBCD1,0.034245603,0.40237513,0.9726813012786149,1.0
AL049712.1,0.034237504,0.17208037,0.9726877601302563,1.0
AC069287.3,0.034205105,0.24942467,0.9727135955547291,1.0
ESAM,0.031872388,0.14823808,0.9745738196742306,1.0
AC114730.2,0.03176709,0.10290138,0.9746577914625122,1.0
AC108471.1,0.031645596,-0.09152534,0.9747546823364187,1.0
HPGD,0.030726276,0.6149184,0.975487835254762,1.0
AL662791.1,0.030718178,0.6038652,0.9754942948447854,1.0
CLEC4GP1,0.030685779,0.28515443,0.9755201332209467,1.0
TCTEX1D1,0.028393557,-0.21430899,0.9773482619357152,1.0
AL137002.2,0.02718265,0.79217166,0.9783140534835446,1.0
AC013451.1,0.027174551,0.80398905,0.9783205137362877,1.0
AC104078.2,0.027174551,0.732983,0.9783205137362877,1.0
ATXN1-AS1,0.02716645,0.69246244,0.9783269739904528,1.0
IL2RA,0.02716645,0.75158966,0.9783269739904528,1.0
AL139023.1,0.02716645,0.6895473,0.9783269739904528,1.0
AC103691.2,0.02716645,0.37230235,0.9783269739904528,1.0
BX322562.1,0.027158352,0.58981377,0.9783334342460394,1.0
LINC01592,0.027158352,0.48913604,0.9783334342460394,1.0
TINAGL1,0.027158352,0.54351455,0.9783334342460394,1.0
AC011990.1,0.027158352,0.75837076,0.9783334342460394,1.0
AQP7,0.027158352,0.6940152,0.9783334342460394,1.0
THBS1,0.027158352,0.38836432,0.9783334342460394,1.0
PPIAP53,0.027158352,0.2680207,0.9783334342460394,1.0
AC011363.1,0.027158352,0.6143411,0.9783334342460394,1.0
CYSLTR2,0.027158352,0.53693074,0.9783334342460394,1.0
IGFBP4,0.024696037,-0.047741834,0.9802974158431575,1.0
CLPSL1,0.024687938,-0.019710636,0.9803038765125425,1.0
TUBB1,0.024663638,-0.36591196,0.9803232585284473,1.0
AC084018.3,0.023639025,1.4297439,0.9811405439610578,1.0
AC002115.1,0.023639025,1.4011513,0.9811405439610578,1.0
ACVRL1,0.023639025,1.3752259,0.9811405439610578,1.0
TIMM9P2,0.023630925,1.2117302,0.9811470047954576,1.0
TXNDC8,0.023630925,1.1747327,0.9811470047954576,1.0
AC100803.4,0.023630925,1.277099,0.9811470047954576,1.0
AL589642.1,0.023622826,0.8439048,0.981153465631094,1.0
INTS6L-AS1,0.023622826,1.0234982,0.981153465631094,1.0
AL008719.1,0.023622826,0.69988215,0.981153465631094,1.0
AL133410.2,0.023622826,0.9586857,0.981153465631094,1.0
AC011374.3,0.023622826,0.87318444,0.981153465631094,1.0
AC036111.1,0.023622826,0.9364873,0.981153465631094,1.0
AC084125.1,0.023622826,1.0676011,0.981153465631094,1.0
MROH2A,0.023622826,0.61800814,0.981153465631094,1.0
KISS1,0.023622826,0.9594017,0.981153465631094,1.0
R3HDML,0.023622826,0.8691608,0.981153465631094,1.0
AL359834.1,0.023622826,1.048575,0.981153465631094,1.0
AC007218.2,0.023622826,1.0251515,0.981153465631094,1.0
LINC01495,0.023622826,0.9973082,0.981153465631094,1.0
LINC02726,0.023622826,0.70097417,0.981153465631094,1.0
AC084871.3,0.023622826,0.7390767,0.981153465631094,1.0
AL078581.3,0.023622826,0.8932273,0.981153465631094,1.0
AP000942.5,0.023622826,1.0644461,0.981153465631094,1.0
FAM3D,0.023622826,0.89778906,0.981153465631094,1.0
OR5BT1P,0.023622826,0.80236435,0.981153465631094,1.0
TM4SF1,0.023622826,0.9730824,0.981153465631094,1.0
AC079340.2,0.023622826,0.877843,0.981153465631094,1.0
NPAS4,0.023622826,0.81625766,0.981153465631094,1.0
LINC00395,0.023622826,0.9480279,0.981153465631094,1.0
AP001330.1,0.023622826,0.7234547,0.981153465631094,1.0
FOXD1,0.023622826,0.8334875,0.981153465631094,1.0
HYAL6P,0.023622826,1.1281556,0.981153465631094,1.0
MXRA5,0.021172661,0.00039743565,0.9831079232038702,1.0
SLC9A4,0.0200792,20.670742,0.9839801938883109,1.0
AL391056.1,0.0200792,20.738077,0.9839801938883109,1.0
MOGAT3,0.0200792,20.567516,0.9839801938883109,1.0
COL3A1,0.0200792,21.317541,0.9839801938883109,1.0
PLCZ1,0.0200792,20.69142,0.9839801938883109,1.0
SEMA3G,0.0200792,20.665098,0.9839801938883109,1.0
SLC6A5,0.0200792,20.581245,0.9839801938883109,1.0
ADH1B,0.0200792,20.85833,0.9839801938883109,1.0
LINC00430,0.0200792,20.735582,0.9839801938883109,1.0
AC000372.1,0.0200792,20.973621,0.9839801938883109,1.0
RNY3,0.0200792,21.208586,0.9839801938883109,1.0
MTND5P31,0.0200792,20.557152,0.9839801938883109,1.0
LINC02820,0.0200792,20.84167,0.9839801938883109,1.0
AP003100.3,0.0200792,20.778614,0.9839801938883109,1.0
LINC01518,0.0200792,20.424234,0.9839801938883109,1.0
AL133419.1,0.0200792,21.012726,0.9839801938883109,1.0
AL096828.3,0.0200792,20.85988,0.9839801938883109,1.0
AC069155.1,0.0200792,20.944447,0.9839801938883109,1.0
MYRF-AS1,0.0200792,20.700705,0.9839801938883109,1.0
AC002057.2,0.0200792,20.821623,0.9839801938883109,1.0
LINC00841,0.0200792,20.884974,0.9839801938883109,1.0
AC217774.2,0.0200792,20.754856,0.9839801938883109,1.0
IGLCOR22-2,0.0200792,20.681942,0.9839801938883109,1.0
AP000281.1,0.0200792,20.516886,0.9839801938883109,1.0
GSC,0.0200792,20.570534,0.9839801938883109,1.0
AC090621.1,0.0200792,20.597902,0.9839801938883109,1.0
RNU6-514P,0.0200792,20.83669,0.9839801938883109,1.0
AC016825.1,0.0200792,20.694883,0.9839801938883109,1.0
TEX13C,0.0200792,21.179111,0.9839801938883109,1.0
AC084876.2,0.0200792,20.73033,0.9839801938883109,1.0
SPEM2,0.0200792,20.756893,0.9839801938883109,1.0
AC097059.1,0.0200792,20.875765,0.9839801938883109,1.0
AL359555.4,0.0200792,20.571474,0.9839801938883109,1.0
AL732437.3,0.0200792,20.956436,0.9839801938883109,1.0
AC082651.3,0.0200792,20.828678,0.9839801938883109,1.0
PBK,0.0200792,20.237938,0.9839801938883109,1.0
LBX1,0.0200792,20.893879,0.9839801938883109,1.0
AC012366.1,0.0200792,21.098469,0.9839801938883109,1.0
AL021918.2,0.0200792,20.743734,0.9839801938883109,1.0
AC010132.2,0.0200792,20.828678,0.9839801938883109,1.0
AC129507.2,0.0200792,20.769058,0.9839801938883109,1.0
AC016682.1,0.0200792,20.768398,0.9839801938883109,1.0
MIR132,0.0200792,20.37929,0.9839801938883109,1.0
AC108516.1,0.0200792,20.619738,0.9839801938883109,1.0
AC104453.1,0.0200792,20.615454,0.9839801938883109,1.0
AC074135.1,0.0200792,20.504564,0.9839801938883109,1.0
AC022447.1,0.0200792,20.32482,0.9839801938883109,1.0
CALHM1,0.0200792,21.178232,0.9839801938883109,1.0
TUBA3GP,0.0200792,20.559813,0.9839801938883109,1.0
AC107074.1,0.0200792,21.117462,0.9839801938883109,1.0
AL136181.1,0.0200792,20.539679,0.9839801938883109,1.0
FTH1P11,0.0200792,20.719315,0.9839801938883109,1.0
LINC01052,0.0200792,20.544775,0.9839801938883109,1.0
SULT1D1P,0.0200792,21.120811,0.9839801938883109,1.0
AC079140.5,0.0200792,20.945843,0.9839801938883109,1.0
KLRF2,0.0200792,20.670979,0.9839801938883109,1.0
ENTPD8,0.0200792,21.081697,0.9839801938883109,1.0
AC079228.1,0.0200792,20.881567,0.9839801938883109,1.0
AL357054.3,0.0200792,21.181587,0.9839801938883109,1.0
PRG2,0.0200792,20.741648,0.9839801938883109,1.0
AC138466.2,0.0200792,20.697945,0.9839801938883109,1.0
TM4SF18,0.0200792,20.668161,0.9839801938883109,1.0
AC105999.1,0.0200792,20.748648,0.9839801938883109,1.0
AC068483.1,0.0200792,20.544775,0.9839801938883109,1.0
RNA5SP233,0.0200792,20.710678,0.9839801938883109,1.0
AC020549.1,0.0200792,21.191372,0.9839801938883109,1.0
RN7SL752P,0.0200792,20.667727,0.9839801938883109,1.0
GJA5,0.0200792,20.786304,0.9839801938883109,1.0
COX4I2,0.0200792,20.811459,0.9839801938883109,1.0
AC108039.1,0.0200792,20.716642,0.9839801938883109,1.0
AC007100.2,0.0200792,20.856384,0.9839801938883109,1.0
RPL21P108,0.0200792,20.720352,0.9839801938883109,1.0
AL096799.1,0.0200792,20.619326,0.9839801938883109,1.0
AC007956.1,0.0200792,20.86202,0.9839801938883109,1.0
Y_RNA-5,0.0200792,20.851181,0.9839801938883109,1.0
AL590762.3,0.0200792,20.664007,0.9839801938883109,1.0
AC127024.8,0.0200792,20.186712,0.9839801938883109,1.0
AL645937.3,0.0200792,20.769896,0.9839801938883109,1.0
RNU6ATAC30P,0.0200792,20.516886,0.9839801938883109,1.0
AL451142.2,0.0200792,20.672024,0.9839801938883109,1.0
AL136164.1,0.0200792,20.79403,0.9839801938883109,1.0
RN7SL89P,0.0200792,20.957144,0.9839801938883109,1.0
LINC01700,0.017714081,0.12573491,0.9858669472016955,1.0
CASC9,0.017714081,0.091779776,0.9858669472016955,1.0
TWIST1,0.017689781,0.061523143,0.9858863320818549,1.0
AC018442.2,0.017673582,-0.19752958,0.9858992553399244,1.0
TOP2A,0.017657382,-0.10682567,0.9859121786016938,1.0
AC093765.2,0.017657382,-0.0027043917,0.9859121786016938,1.0
AC010280.2,0.017657382,-0.3358184,0.9859121786016938,1.0
FHAD1,0.01634118,-0.26900026,0.9869622056691476,1.0
LPO,0.015227468,-0.043590818,0.9878507078236977,1.0
LCK,0.014166405,-0.07951309,0.9886972220909611,1.0
LMX1B,0.014142106,-0.2320044,0.9887166080665467,1.0
MYOCD-AS1,0.014142106,-0.030638613,0.9887166080665467,1.0
AC005682.1,0.013425281,-0.13416773,0.9892884972943986,1.0
LINC02099,0.011659543,-0.1650875,0.9906972416467563,1.0
PAX3,0.010659228,0.1752843,0.9914953278597611,1.0
AC027020.1,0.010651128,0.20116259,0.9915017901321125,1.0
AC100849.2,0.010634929,-0.039144956,0.9915147146784872,1.0
AL354928.1,0.010634929,-0.06790605,0.9915147146784872,1.0
AC010609.1,0.010634929,0.03270234,0.9915147146784872,1.0
NOS3,0.0106187295,-0.14257173,0.9915276392270885,1.0
AC137834.2,0.0106187295,-0.16712889,0.9915276392270885,1.0
